1940,46,41,9,19,29,39,2,27,39,28,23,5,7,29,0,93,3,0,120,29,34,0,0,0,0,0,15,11,92,75,17,14,4,5,38,22
1941,61,3,18,7,51,46,22,28,45,37,4,38,78,0,39,0,34,1,0,10,1,7,1,24,6,0,9,33,4,12,37,104,30,58,10,21
1942,14,0,48,42,4,37,103,36,69,52,50,22,27,70,86,0,100,12,0,5,10,4,0,0,0,0,3,32,0,39,70,53,34,0,20,4
1943,0,60,2,18,82,4,14,82,140,0,35,42,17,24,80,35,27,7,0,10,0,0,1,5,0,10,8,0,15,93,51,3,12,59,146,50
1944,1,31,34,2,8,24,0,10,16,24,16,93,4,48,17,2,23,6,0,2,0,0,0,0,0,0,0,32,65,28,24,58,40,5,20,2
1945,25,10,39,19,4,110,23,37,118,22,28,36,34,80,13,50,22,18,30,0,8,19,0,33,0,10,15,0,0,42,50,65,56,19,20,18
1946,5,15,25,36,11,6,34,34,59,74,6,33,24,9,14,10,15,7,8,4,1,22,32,0,0,7,0,19,0,24,34,13,21,0,106,17
1947,23,29,5,13,8,1,16,0,49,4,65,32,36,12,41,33,33,55,6,1,10,0,1,4,0,47,2,20,44,55,131,5,4,30,14,28
1948,26,0,31,4,16,21,89,22,29,36,140,67,12,68,39,3,20,42,21,0,0,0,3,0,42,13,0,0,20,33,0,34,0,103,92,28
1949,4,2,52,18,40,33,12,44,123,41,30,64,32,51,97,126,13,26,5,2,0,20,14,130,14,6,2,0,40,10,60,2,0,5,6,5
1950,27,56,25,16,1,14,40,28,29,23,56,39,30,14,55,55,4,12,22,1,11,0,0,34,0,7,0,0,36,66,72,0,42,11,19,3
1951,50,24,15,21,64,36,18,12,0,3,31,51,65,63,66,9,21,6,39,21,4,0,2,3,0,1,4,52,94,55,77,49,4,4,0,45
1952,0,10,9,49,20,29,22,62,60,102,57,83,66,23,15,74,11,58,76,8,23,0,0,36,0,23,0,6,23,4,10,46,55,10,32,6
1953,41,12,22,14,12,59,50,56,117,24,84,55,5,32,18,26,27,8,0,0,2,60,2,0,0,0,4,66,113,67,130,5,97,40,34,19
1954,30,41,13,5,21,59,1,35,89,41,51,41,16,54,29,10,40,44,18,45,56,82,14,19,0,6,10,0,0,0,14,0,110,2,19,16
1955,0,0,8,26,22,12,108,66,32,15,77,0,52,47,4,2,100,34,19,53,1,0,0,0,1,32,1,0,0,4,22,76,0,46,32,69
1956,22,32,12,11,66,62,36,50,49,31,42,45,41,58,22,39,18,16,1,0,0,2,0,0,5,0,24,9,1,16,0,0,34,0,16,131
1957,27,0,79,43,2,0,25,56,37,36,19,0,22,10,20,125,52,24,8,79,27,0,4,17,2,4,0,0,65,25,12,90,21,7,23,22
1958,21,49,1,44,2,21,54,55,84,138,58,58,77,64,41,28,18,27,6,113,1,8,46,13,0,1,14,53,34,16,38,10,6,34,12,125
1959,12,0,15,58,8,8,34,113,117,161,16,27,31,21,13,24,11,22,42,6,1,16,1,0,0,0,0,3,48,26,33,61,62,44,36,52
1960,22,34,18,35,21,49,96,29,41,70,0,31,132,71,65,24,8,11,0,24,3,0,0,0,0,0,0,0,14,96,47,7,40,19,0,0
1961,2,15,54,12,53,23,0,30,38,11,21,29,18,33,51,2,5,40,32,17,0,8,3,34,11,0,36,14,42,156,190,35,2,4,0,0
1962,56,29,0,45,5,23,9,1,3,35,77,36,18,13,31,39,81,2,19,8,0,3,0,14,2,6,1,0,28,28,29,118,34,16,22,64
1963,9,0,0,24,37,17,75,0,30,73,55,77,66,37,49,48,36,2,8,33,8,9,0,3,4,6,9,1,31,52,79,18,34,44,4,16
1964,27,12,3,28,15,57,71,53,62,60,49,67,42,69,16,7,9,59,3,40,19,3,0,1,9,0,5,0,5,4,1,24,26,2,13,8
1965,2,15,54,12,53,23,0,30,38,11,21,29,18,33,51,1,6,40,32,17,0,8,3,34,11,0,36,14,42,156,191,35,2,4,0,0
1966,,,,,,,,,,61,39,50,49,46,45,18,7,8,0,11,19,7,4,14,8,10,0,64,53,1,15,4,31,1,47,55
