year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2009,36,48.899999999999999,nan,39.579518072289162,8.027327700350583,2.5801743045129935
2010,1,48.5,nan,38.763855421686749,8.463704117788872,3.335671492508209
2010,2,47.200000000000003,nan,37.456626506024094,7.557554656315186,2.750334043238673
2010,3,45.700000000000003,nan,36.593975903614457,7.218545718639955,1.9641736823614497
2010,4,48.100000000000001,nan,36.350602409638554,6.935563590336685,2.9068125519991113
2010,5,42.200000000000003,nan,36.330120481927707,8.346062821441823,4.315845988237024
2010,6,72.900000000000006,nan,36.862650602409637,8.588544708255341,5.756207856417002
2010,7,61.899999999999999,nan,39.404761904761905,9.99889035725278,6.319245380615396
2010,8,130.0,nan,47.572619047619042,20.364316483226986,16.897701852114693
2010,9,134.0,nan,60.483333333333334,22.606480749721975,13.864377669349162
2010,10,178.0,nan,86.370238095238108,35.77737314083148,23.51841513676118
2010,11,310.0,nan,136.13452380952381,60.29840552957487,41.32492361192991
2010,12,349.0,nan,190.67380952380952,80.0095688841249,48.179943879738296
2010,13,443.0,nan,234.62738095238097,86.85741168226397,59.634211185507674
2010,14,405.0,nan,265.92261904761904,93.12068002586552,59.38809443132177
2010,15,376.0,nan,284.15476190476193,91.22030714091235,64.14691751501502
2010,16,380.0,423.44999999999999,327.52380952380952,98.45180781692692,60.3838683799558
2010,17,469.0,405.97000000000003,325.41666666666669,114.66023231923967,67.23524926365342
2010,18,456.0,400.25,309.06190476190477,110.54092182869566,54.3370414490576
2010,19,339.0,380.97000000000003,264.26904761904763,105.95601949182465,47.61491561820459
2010,20,305.0,281.87,213.03333333333333,84.80126637684408,34.79397760815659
2010,21,227.0,238.5,169.21686746987953,68.20466120126822,27.81787278764537
2010,22,173.0,176.15000000000001,134.82976190476188,51.33348746074425,22.35115234538518
2010,23,158.0,140.05000000000001,111.03095238095241,38.811807221578,16.272628315691083
2010,24,126.0,124.65000000000001,91.036904761904751,26.900923886861655,14.28250552747253
2010,25,108.0,102.17000000000002,76.98571428571428,21.1356784110018,7.449807857918768
2010,26,88.599999999999994,90.367000000000047,67.014285714285705,17.089841574040925,5.52960425670774
2010,27,79.200000000000003,81.759000000000015,60.49761904761904,14.235023634586039,5.557147429230288
2010,28,70.799999999999997,71.545000000000044,56.503614457831326,12.147442225836363,4.361916775311723
2010,29,68.400000000000006,65.78100000000002,54.210843373493965,11.560635606293905,4.512334940769608
2010,30,65.599999999999994,63.95500000000002,52.773493975903627,11.669744958624998,5.316580389213461
2010,31,62.399999999999999,62.582999999999998,51.263855421686742,12.402572297253432,5.15168962237873
2010,32,58.5,57.637999999999955,49.156626506024089,12.141314197069928,5.0163825060454235
2010,33,55.200000000000003,55.345999999999982,46.134939759036151,10.424132808699243,6.293803537913034
2010,34,52.200000000000003,52.684000000000005,43.569879518072284,8.894129811693684,3.6248274554373787
2010,35,49.0,49.114000000000011,41.310843373493981,8.15065480009373,2.681055313908799
2010,36,46.700000000000003,47.657000000000011,39.579518072289162,8.027327700350583,2.5801743045129935
2011,1,45.399999999999999,45.099000000000018,38.763855421686749,8.463704117788872,3.335671492508209
2011,2,44.100000000000001,44.745000000000019,37.456626506024094,7.557554656315186,2.750334043238673
2011,3,43.700000000000003,42.095999999999982,36.593975903614457,7.218545718639955,1.9641736823614497
2011,4,43.600000000000001,41.636999999999979,36.350602409638554,6.935563590336685,2.9068125519991113
2011,5,39.700000000000003,41.162999999999982,36.330120481927707,8.346062821441823,4.315845988237024
2011,6,40.100000000000001,40.006999999999998,36.862650602409637,8.588544708255341,5.756207856417002
2011,7,41.700000000000003,41.119999999999997,39.404761904761905,9.99889035725278,6.319245380615396
2011,8,50.5,41.751000000000012,47.572619047619042,20.364316483226986,16.897701852114693
2011,9,63.299999999999997,54.164000000000009,60.483333333333334,22.606480749721975,13.864377669349162
2011,10,69.799999999999997,86.294000000000011,86.370238095238108,35.77737314083148,23.51841513676118
2011,11,129.0,92.619000000000014,136.13452380952381,60.29840552957487,41.32492361192991
2011,12,162.0,200.78299999999999,190.67380952380952,80.0095688841249,48.179943879738296
2011,13,274.0,198.13999999999999,234.62738095238097,86.85741168226397,59.634211185507674
2011,14,234.0,274.13999999999999,265.92261904761904,93.12068002586552,59.38809443132177
2011,15,185.0,289.82999999999998,284.15476190476193,91.22030714091235,64.14691751501502
2011,16,190.0,234.62,327.52380952380952,98.45180781692692,60.3838683799558
2011,17,250.0,234.21000000000001,325.41666666666669,114.66023231923967,67.23524926365342
2011,18,215.0,259.75,309.06190476190477,110.54092182869566,54.3370414490576
2011,19,156.0,192.31,264.26904761904763,105.95601949182465,47.61491561820459
2011,20,130.0,131.74000000000001,213.03333333333333,84.80126637684408,34.79397760815659
2011,21,103.0,107.346,169.21686746987953,68.20466120126822,27.81787278764537
2011,22,88.700000000000003,85.924999999999997,134.82976190476188,51.33348746074425,22.35115234538518
2011,23,74.5,76.268999999999991,111.03095238095241,38.811807221578,16.272628315691083
2011,24,67.099999999999994,67.589999999999975,91.036904761904751,26.900923886861655,14.28250552747253
2011,25,55.799999999999997,60.409000000000006,76.98571428571428,21.1356784110018,7.449807857918768
2011,26,54.799999999999997,51.853999999999999,67.014285714285705,17.089841574040925,5.52960425670774
2011,27,51.899999999999999,52.687000000000019,60.49761904761904,14.235023634586039,5.557147429230288
2011,28,50.700000000000003,48.951999999999998,56.503614457831326,12.147442225836363,4.361916775311723
2011,29,48.200000000000003,47.888999999999996,54.210843373493965,11.560635606293905,4.512334940769608
2011,30,47.100000000000001,46.356000000000002,52.773493975903627,11.669744958624998,5.316580389213461
2011,31,45.399999999999999,44.782999999999994,51.263855421686742,12.402572297253432,5.15168962237873
2011,32,47.5,44.097000000000008,49.156626506024089,12.141314197069928,5.0163825060454235
2011,33,61.299999999999997,44.243000000000002,46.134939759036151,10.424132808699243,6.293803537913034
2011,34,48.200000000000003,55.264999999999972,43.569879518072284,8.894129811693684,3.6248274554373787
2011,35,43.200000000000003,44.909999999999989,41.310843373493981,8.15065480009373,2.681055313908799
2011,36,41.299999999999997,40.403999999999989,39.579518072289162,8.027327700350583,2.5801743045129935
2012,1,42.299999999999997,39.034999999999989,38.763855421686749,8.463704117788872,3.335671492508209
2012,2,43.600000000000001,42.269000000000005,37.456626506024094,7.557554656315186,2.750334043238673
2012,3,44.600000000000001,41.080999999999989,36.593975903614457,7.218545718639955,1.9641736823614497
2012,4,41.600000000000001,43.711999999999989,36.350602409638554,6.935563590336685,2.9068125519991113
2012,5,40.0,41.659999999999997,36.330120481927707,8.346062821441823,4.315845988237024
2012,6,40.700000000000003,40.231000000000002,36.862650602409637,8.588544708255341,5.756207856417002
2012,7,42.399999999999999,44.459000000000003,39.404761904761905,9.99889035725278,6.319245380615396
2012,8,42.799999999999997,49.565000000000012,47.572619047619042,20.364316483226986,16.897701852114693
2012,9,57.600000000000001,57.115000000000009,60.483333333333334,22.606480749721975,13.864377669349162
2012,10,171.0,85.243000000000023,86.370238095238108,35.77737314083148,23.51841513676118
2012,11,241.0,225.91400000000002,136.13452380952381,60.29840552957487,41.32492361192991
2012,12,337.0,309.77999999999997,190.67380952380952,80.0095688841249,48.179943879738296
2012,13,270.0,343.61000000000001,234.62738095238097,86.85741168226397,59.634211185507674
2012,14,298.0,313.93000000000001,265.92261904761904,93.12068002586552,59.38809443132177
2012,15,317.0,336.26999999999998,284.15476190476193,91.22030714091235,64.14691751501502
2012,16,396.0,322.75,327.52380952380952,98.45180781692692,60.3838683799558
