year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2007,22,105.0,110.874,130.45783132530121,33.68398736782201,18.152318681737654
2007,23,90.5,92.441000000000017,112.3879518072289,26.53790844769303,13.780737129738947
2007,24,75.400000000000006,76.960999999999984,90.931325301204822,17.570949748133287,13.066202844492931
2007,25,65.5,64.751000000000019,72.896385542168659,15.114033583614196,8.828217422683949
2007,26,56.600000000000001,51.905000000000001,60.795180722891565,11.191938558018137,7.518181117211529
2007,27,44.100000000000001,48.017999999999986,50.253012048192772,9.449794646747979,5.065428508152285
2007,28,36.100000000000001,39.24199999999999,43.780487804878042,7.6919460689093455,3.2698850819657674
2007,29,31.300000000000001,35.232000000000014,39.590243902439028,7.53181908340935,3.37403336888435
2007,30,28.800000000000001,29.750999999999987,36.990243902439019,8.863639273703837,4.104589421731199
2007,31,28.600000000000001,26.260999999999989,34.804938271604939,8.456179711231426,2.707249070710746
2007,32,30.5,26.372000000000011,32.938271604938272,8.196456061939736,2.8862605564986676
2007,33,30.800000000000001,28.993000000000009,30.523456790123458,6.4781801380661355,3.355745487634272
2007,34,28.5,29.389000000000006,28.851851851851851,5.854850790394046,2.0797977406409762
2007,35,27.399999999999999,26.592999999999996,27.22716049382716,5.44178307969178,1.8216428618281315
2007,36,26.199999999999999,25.644000000000002,25.874074074074077,5.154773946978127,1.5552400473683383
2008,1,26.899999999999999,24.926000000000013,24.966666666666665,4.876951776933843,2.103634421133524
2008,2,25.0,25.918000000000003,23.817857142857143,4.6325241165253885,1.590672665744514
2008,3,23.699999999999999,24.097999999999999,23.339285714285715,4.183617442517375,1.5252944751097552
2008,4,23.300000000000001,23.750999999999994,22.864285714285714,4.094299382734011,1.2051970793193945
2008,5,22.800000000000001,23.793999999999993,22.993975903614462,4.499657152185837,1.818431767608276
2008,6,23.899999999999999,24.940000000000001,23.593975903614453,5.173934423052386,2.4863529957574797
2008,7,26.5,26.02,25.222891566265055,6.56298425021625,3.324210161845599
2008,8,38.299999999999997,33.248000000000005,29.928915662650603,11.74461506207058,9.005003343637606
2008,9,49.200000000000003,49.210000000000008,36.734523809523814,12.698415554778315,7.939549932432664
2008,10,59.100000000000001,58.342999999999989,49.775903614457825,19.821579705951212,14.044115456650928
2008,11,59.200000000000003,78.765000000000001,71.466265060240957,26.58573465412641,18.298071432816258
2008,12,76.099999999999994,78.88600000000001,98.221428571428561,33.00805696251476,22.145124615266518
2008,13,98.900000000000006,115.13300000000002,121.19285714285715,31.73020599462402,25.719865143403002
2008,14,139.0,117.93700000000001,139.61785714285713,35.573721723774575,23.959241872069683
2008,15,138.0,162.71000000000001,157.39642857142857,36.68671486154336,26.685265423182127
2008,16,169.0,156.22399999999999,191.38095238095238,47.3204672501106,28.223960145176914
2008,17,168.0,180.59999999999999,207.95783132530121,59.746638073561556,39.95031762505323
2008,18,140.0,154.53,218.42530120481928,66.91988993651654,34.367827796106965
2008,19,116.0,128.16999999999999,207.42289156626504,67.74717764853203,33.599803918938655
2008,20,104.0,109.18999999999997,179.87023809523811,53.91300395195346,26.27971919380197
2008,21,90.400000000000006,95.61099999999999,153.47857142857143,43.91088201551387,21.50237425015141
